744,1515,1300,1676,110,352,336,1557,376,376,1732,707,1033,34,942,1078,837,1894,1639,1639,0,1,2016
1093,756,325,461,328,1286,1930,1571,703,1434,875,259,90,1324,276,321,380,1776,600,1471,0,1,2016
35,1389,1092,1841,183,840,261,609,1922,1334,195,951,1130,542,1784,397,2003,1315,448,1183,1,0,2016
381,481,1990,57,1733,1009,683,172,95,95,587,1020,301,819,231,1350,232,895,138,895,0,1,2016
583,1309,438,764,1330,1158,852,54,33,33,1413,148,293,1699,946,523,1978,537,1810,1810,1,0,2016
584,1766,1572,56,1462,826,1661,674,1646,4,2010,524,1454,65,1216,109,995,333,444,1366,1,0,2016
599,930,194,149,1218,1091,53,576,929,929,948,1772,1542,571,1958,891,1992,1634,1481,1634,0,1,2016
1345,1782,1356,1335,1593,1985,1217,952,879,879,679,697,743,55,1491,803,1908,775,1375,1375,1,0,2016
1259,1261,710,476,594,221,1799,1201,793,392,1031,1510,1303,399,1325,1374,1546,1068,1672,426,0,1,2016
1588,932,731,1448,337,1987,1327,1146,1109,540,35,1002,1092,1841,1389,183,261,76,177,1041,1,0,2016
1044,123,559,1777,730,790,1124,1084,732,732,2026,707,1033,245,597,942,34,100,197,100,1,0,2016
1056,486,1357,1961,1989,593,96,1390,466,466,373,1888,329,1508,760,1323,1489,496,1076,1076,1,0,2016
875,259,1776,1324,637,380,600,19,181,1284,829,1172,1419,1941,844,1480,905,1101,145,1082,0,1,2016
269,541,1017,1426,1885,303,658,1221,302,705,69,1447,1266,687,1185,83,1705,1518,1607,2005,0,1,2016
1093,756,325,1286,328,1930,923,892,1727,1727,612,1719,1666,1066,396,20,1069,378,1190,378,0,1,2016
744,354,1515,1676,110,352,317,678,969,969,493,578,1997,1270,1476,1398,168,1875,874,874,0,1,2016
195,951,1130,542,1784,1211,397,2003,1315,694,1512,1192,1645,1477,1244,409,740,497,1254,1808,1,0,2016
381,481,1171,57,1990,1009,1733,3,1660,1660,587,1020,819,231,1350,232,138,1879,1343,1343,0,1,2016
1464,643,1980,569,794,1870,278,1675,863,1015,1204,1119,1096,666,1892,1412,1665,1674,552,1316,1,0,2016
584,1661,1572,56,1462,826,674,1690,1646,464,2010,488,1454,65,305,1216,109,333,1052,751,1,0,2016
599,930,194,149,1218,1424,1091,53,1231,1231,948,415,1542,571,1958,1992,234,2029,1481,2029,1,0,2016
1345,973,1356,243,1782,1985,1217,72,330,330,697,1491,743,55,8,1179,635,859,1148,1148,1,0,2016
1588,932,731,1448,337,1987,1146,1109,469,450,177,1002,1092,1841,1389,261,183,76,840,421,0,1,2016
1044,123,559,1777,730,790,1124,1084,762,762,197,707,1033,245,942,1732,837,1894,1587,1587,0,1,2016
1056,1390,1357,1961,1989,593,96,486,629,629,496,1888,329,1508,1323,1689,1489,229,1087,1087,1,0,2016
875,259,90,1324,276,321,1776,600,1655,308,829,1172,1419,1941,844,905,1101,1428,145,1451,1,0,2016
269,541,1017,1885,1524,303,658,653,1221,1854,69,1447,1266,687,1185,83,1705,1518,1545,828,0,1,2016
1093,756,325,461,1930,328,1286,923,623,623,612,1719,1666,1066,396,1213,20,1979,1069,1979,1,0,2016
744,354,1515,1300,1676,317,352,1557,1946,1946,493,168,1997,1270,1476,1398,1976,1875,186,186,1,0,2016
448,397,1130,542,1784,951,1211,2003,1315,1615,1512,1192,1645,1477,1244,409,740,497,1254,1469,1,0,2016
683,1990,1171,57,1733,1876,3,374,442,442,587,138,301,819,1350,231,1178,1297,670,1297,1,0,2016
1464,643,1980,1870,794,1527,278,1664,205,1620,1204,1119,1096,666,1892,715,1674,552,1134,1574,1,0,2016
584,1511,1572,56,1462,826,674,796,288,1329,2010,488,1454,65,305,1216,109,757,1052,970,0,1,2016
194,930,1218,149,1091,1852,1424,53,882,882,1772,1565,1542,571,234,891,415,407,1765,1765,1,0,2016
1345,973,1782,243,1335,1985,1217,784,49,49,697,1491,743,55,803,1908,859,635,1970,1970,1,0,2016
1259,1261,710,476,1792,221,1799,1201,492,894,1031,1303,399,1325,1374,1546,845,1068,824,1936,0,1,2016
1044,123,559,1777,790,1124,1084,423,960,960,2026,707,1033,245,597,942,34,1838,197,1838,0,1,2016
1056,486,1357,1961,1390,432,96,48,909,909,373,1888,329,1508,760,496,190,1864,361,361,0,1,2016
269,653,1017,1426,303,658,659,1048,302,1622,69,1447,1266,687,1185,83,1705,433,1545,657,0,1,2016
1093,756,325,461,1930,1571,1331,923,501,501,612,1069,1666,396,20,1328,1984,1000,1190,1000,0,1,2016
744,354,1515,1300,1676,336,352,1557,974,974,493,578,1997,1270,1476,1398,168,1205,1355,1355,1,0,2016
448,397,1130,1784,951,1211,2003,1128,1315,393,1512,1244,1645,1477,42,1749,1192,1786,1254,720,1,0,2016
381,481,1171,57,1990,1009,1876,172,1728,1728,587,1020,301,819,231,1350,232,1050,138,1050,0,1,2016
1464,643,1980,569,794,1870,429,205,863,1801,1204,1119,1096,666,1892,1412,1665,1674,552,1310,0,1,2016
583,1309,438,764,1330,1158,852,54,1844,1844,1413,148,293,523,946,1978,447,537,1021,1021,0,1,2016
1031,1303,399,1325,1374,845,1068,1510,310,2007,1464,643,1980,569,794,1870,278,205,863,573,1,0,2016
2026,707,1033,245,597,942,34,235,197,235,599,930,1218,149,194,1091,53,576,1057,1057,0,1,2016
1044,123,1379,1777,730,790,1124,1741,1084,1059,829,1172,1419,1941,844,1480,905,1904,1101,1173,1,0,2016
69,1447,1266,687,1185,83,1705,1518,1607,429,1093,756,325,461,1930,328,1571,1286,923,470,0,1,2016
35,1002,1092,1841,1389,261,183,609,177,1108,269,1017,1426,1885,303,653,658,1221,302,1230,1,0,2016
583,1309,438,764,1330,410,852,54,917,917,493,578,1997,1270,1476,1398,168,1875,1796,1796,1,0,2016
2010,524,1454,65,1216,305,109,333,444,1499,448,397,1130,542,1784,951,1211,2003,1315,1773,1,0,2016
1056,486,1357,1961,265,593,96,97,116,116,744,354,1515,1300,1676,317,352,1557,24,24,1,0,2016
1661,1511,56,1572,826,1462,674,1690,262,460,1512,1244,1645,1477,42,1749,409,1192,1254,813,1,0,2016
612,1719,1666,1066,396,20,1069,1818,1190,1818,1345,973,1356,1782,1593,1985,1217,72,1415,1415,0,1,2016
1301,1491,743,55,8,803,697,859,295,295,1413,148,293,1699,523,946,1978,537,1386,1386,0,1,2016
1031,1303,399,1325,1374,1546,845,1068,1672,1455,1464,643,1980,569,794,1870,278,205,863,440,1,0,2016
587,1020,819,231,1350,232,138,1879,963,963,373,1888,329,1508,760,1323,1489,1901,496,1901,1,0,2016
1379,123,559,1777,730,790,1124,1446,1084,1143,829,1172,1419,1941,844,1480,920,145,1101,140,0,1,2016
69,1447,1266,687,1185,83,1705,1518,1545,1219,1093,756,325,461,1930,328,709,1286,703,1434,1,0,2016
948,1772,1542,571,1958,891,1992,1536,1481,1536,683,1990,57,1171,816,1876,481,3,1189,1189,1,0,2016
583,1309,438,764,1158,589,54,962,1100,1100,493,578,1997,1270,1476,1398,168,1875,1505,1505,1,0,2016
2010,524,1454,65,1216,109,995,757,1052,806,195,1128,1130,542,196,1211,951,1319,1315,1183,1,0,2016
1056,486,1357,265,1390,593,96,97,1632,1632,354,1515,1300,1676,336,744,1557,1910,376,376,0,1,2016
584,1511,1572,56,826,1661,674,1690,288,591,1512,1283,1645,1477,1244,409,740,497,1254,1950,1,0,2016
1588,932,731,1448,337,1987,1327,1146,1109,478,1259,1261,710,476,594,221,1799,1201,793,1362,0,1,2016
875,259,90,1324,276,321,380,1776,600,1332,1204,1119,1096,666,1892,398,1412,1665,1674,25,1,0,2016
1301,1491,743,55,958,697,1908,775,994,994,1413,148,293,1699,523,946,537,1103,766,766,0,1,2016
1031,1303,399,1325,845,1546,1068,310,824,1935,1464,643,1980,569,794,1870,278,1675,863,1015,0,1,2016
197,707,1033,245,942,1732,837,1894,100,100,599,930,194,149,1218,1424,1091,53,1045,1045,0,1,2016
587,1020,819,231,1350,232,138,1879,895,895,373,1888,329,1508,760,1489,190,496,1076,1076,0,1,2016
69,1447,1266,687,1185,83,1705,1518,1545,2005,1093,756,325,461,1930,1571,328,1286,923,1727,1,0,2016
948,415,1542,1958,234,891,1992,1662,1481,1662,381,481,1171,57,1990,1991,816,1009,95,95,0,1,2016
35,1002,1092,1841,1389,261,978,76,177,335,269,1017,1426,1885,653,658,1382,1221,302,1562,1,0,2016
583,833,438,764,1330,1158,852,1425,33,33,493,578,1997,1476,1976,168,1141,1205,1264,1264,0,1,2016
2010,488,1454,65,305,1216,109,333,1052,1366,195,448,1130,1784,542,397,196,2003,1315,694,1,0,2016
1056,486,1357,1961,1390,432,48,97,466,466,354,1515,1300,1676,317,744,352,1557,969,969,0,1,2016
829,1172,1419,844,1480,920,1101,145,1755,1755,1044,123,559,1777,730,790,1124,1084,1695,1695,1,0,2016
584,1511,1572,56,1462,826,1661,796,262,4,1512,1749,1645,1477,1244,42,409,1254,1192,1808,0,1,2016
612,1719,1666,1066,396,467,1591,1984,378,378,1345,973,1356,1782,1593,1985,952,72,1439,1439,1,0,2016
1588,932,731,1448,337,1987,1327,1146,469,322,1259,1261,710,476,594,221,237,1201,492,632,1,0,2016
875,19,90,1324,321,1776,380,1655,181,1409,1204,1119,1096,666,1892,1412,1665,1170,1674,839,0,1,2016
1301,1491,743,55,1179,8,697,859,1375,1375,1413,1781,293,523,946,1978,447,537,1810,1810,0,1,2016
197,707,1033,245,942,34,1078,1894,1587,1587,599,930,194,149,1218,1852,1424,53,929,929,0,1,2016
587,138,301,819,231,1350,232,1343,1178,1343,496,1888,329,1508,760,1323,190,1864,1087,1087,0,1,2016
69,1447,1266,687,1185,83,1705,1518,1545,828,1093,756,325,461,1930,1571,328,1331,923,623,1,0,2016
948,1772,1542,571,234,891,407,1634,1481,1634,683,1990,57,816,481,1876,3,172,1660,1660,0,1,2016
35,1389,1092,1841,261,609,183,840,1922,1334,269,653,1017,1885,1426,658,303,1048,302,705,1,0,2016
1056,486,1961,1390,593,857,97,96,629,629,354,1515,1300,1676,317,110,1557,1910,1946,1946,0,1,2016
829,1172,1419,844,1480,1904,213,127,1082,1082,1044,123,559,1777,790,1124,1084,423,762,762,1,0,2016
612,1719,1666,1066,20,1328,1984,1979,1190,1979,1345,973,1356,243,1593,1985,1217,72,879,879,0,1,2016
1588,932,731,1448,337,1109,1327,1918,1644,540,1259,1261,710,476,594,221,1799,1201,793,392,1,0,2016
1031,1303,38,399,1325,1374,845,1068,1510,426,584,1511,1572,56,1462,826,1661,674,288,464,0,1,2016
875,259,90,1324,276,321,380,1776,600,1471,1204,1119,1096,666,1892,1412,398,1665,1674,1316,0,1,2016
1301,1491,55,1179,8,775,697,859,1148,1148,406,148,293,1699,523,1978,1376,537,1783,1783,0,1,2016
1204,1119,1096,666,1892,1170,1412,1674,1134,1574,1464,643,1980,569,794,1870,278,435,863,1620,0,1,2016
496,1888,329,1508,760,1689,190,1864,361,361,599,930,194,149,1218,1091,1424,53,1231,1231,1,0,2016
493,578,1398,1997,1270,1476,168,1875,74,186,1588,932,731,1448,337,1987,1327,1146,1918,450,1,0,2016
829,1172,1419,1941,844,1480,920,145,1101,1451,1093,756,325,461,1930,709,328,1286,923,501,0,1,2016
138,1020,301,819,231,1350,1178,1297,788,1297,683,1990,57,1171,816,1876,3,374,442,442,0,1,2016
1491,515,743,55,775,958,1908,635,1970,1970,583,1309,438,764,1330,1158,852,54,1957,1957,1,0,2016
2010,488,1454,65,305,1216,109,333,1052,751,659,1017,1426,1885,1524,303,658,653,1221,1854,0,1,2016
1512,1749,1645,1477,1244,42,409,1254,1192,1469,875,259,1324,276,321,637,1776,600,380,1284,1,0,2016
69,1518,1266,687,1185,83,1705,433,1545,657,448,397,1130,542,1784,951,1211,2003,1315,1615,1,0,2016
1413,148,293,1699,523,946,1978,537,1021,1021,678,744,1515,1300,1676,336,352,1557,974,974,1,0,2016
612,1069,1666,1066,396,20,1719,1000,1190,1000,1044,123,559,1777,730,790,1124,1084,960,960,1,0,2016
948,1772,1542,571,1958,891,1992,2029,1481,2029,1056,1961,1357,1390,593,486,96,97,909,909,1,0,2016
2026,707,1033,245,942,1732,1894,1838,197,1838,1345,973,1356,1782,1593,1985,1217,72,330,330,0,1,2016
35,1002,1092,1841,1389,261,183,76,177,421,1259,237,710,1792,594,1799,1830,1201,492,894,1,0,2016
1031,1303,38,399,1325,845,1068,1510,310,1936,584,1511,1572,56,1462,826,1661,674,288,1329,1,0,2016
1204,1119,1096,666,1892,398,1665,552,715,1310,1464,643,1980,569,794,1870,278,435,863,573,0,1,2016
491,1888,329,1508,760,1323,1689,640,431,431,599,1218,149,1091,939,53,1369,576,882,882,0,1,2016
493,578,1398,1997,1270,1476,168,1875,74,1355,1588,932,731,1448,337,1987,1109,1146,1918,1135,0,1,2016
829,1172,1419,1941,844,1480,920,145,1101,1173,1093,756,325,461,1930,1571,328,1286,923,470,1,0,2016
587,1020,301,819,231,1350,232,1050,138,1050,381,481,1171,57,1991,683,1009,1876,1728,1728,1,0,2016
1491,775,743,55,8,1179,697,1301,295,295,583,1309,438,764,1330,1158,852,54,1844,1844,1,0,2016
2010,1583,1454,65,1216,305,109,757,444,970,659,269,1017,1426,1885,1524,303,653,1048,1622,0,1,2016
1512,1192,1645,1477,740,409,497,1254,1283,720,875,259,90,1324,321,1776,380,600,181,308,1,0,2016
69,1447,1266,687,1185,83,1518,1607,626,429,195,1315,1130,542,1784,951,1211,2003,1128,1773,0,1,2016
1413,148,293,1699,523,946,1978,537,1386,1386,354,1515,1300,1676,547,744,317,352,24,24,1,0,2016
612,1069,1666,1066,396,20,1719,1591,1818,1818,1044,123,559,1777,730,790,1124,1084,1059,1059,0,1,2016
948,1772,1542,571,1958,891,1481,1992,1765,1765,1056,1961,1357,265,1390,593,96,97,116,116,0,1,2016
2026,707,1033,245,942,597,34,1732,235,235,1345,1782,1356,1593,1985,243,952,72,49,49,1,0,2016
35,1002,1092,1841,1389,261,183,76,177,1041,237,1792,710,476,594,1799,221,1830,492,684,0,1,2016
1031,1303,38,399,1325,1374,845,1546,1068,2007,584,1511,1572,56,1462,1690,1661,674,262,460,0,1,2016
1412,1119,1096,666,1892,398,1665,1204,1674,25,1464,1980,569,794,1870,429,863,1675,1312,1801,1,0,2016
496,1888,329,1508,760,1323,229,1864,1901,1901,599,930,194,149,1218,1091,939,576,1057,1057,1,0,2016
493,168,1398,1997,1270,1476,1976,74,1205,1796,1588,932,731,1448,337,1987,1327,1146,1109,478,1,0,2016
829,1172,1419,1941,844,1480,920,145,1101,140,1093,756,461,1930,709,1286,1331,703,892,1434,0,1,2016
587,1020,301,819,231,1350,232,963,138,963,381,481,1171,57,1990,1991,816,1009,1189,1189,0,1,2016
1491,697,743,55,8,1179,859,1301,994,994,583,1330,438,764,1158,1309,54,962,917,917,1,0,2016
2010,1583,1454,65,1216,305,109,333,1052,1499,659,269,1017,1426,1885,1524,303,653,1048,1230,0,1,2016
1512,1749,1645,1477,1244,42,1786,1254,1192,813,875,259,321,1324,276,90,1776,600,1655,1332,0,1,2016
69,1447,1266,687,1185,83,1705,1607,433,1219,195,448,1130,542,1784,397,196,2003,1315,393,0,1,2016
406,148,293,523,946,447,1781,1103,766,766,744,354,1515,1300,547,336,1557,1910,376,376,0,1,2016
612,1719,1066,396,1591,20,1213,2016,1069,2016,1044,123,559,1379,730,790,1124,1084,1143,1143,0,1,2016
1481,1621,1565,1992,234,891,415,407,1536,1536,1961,486,1357,1390,96,857,432,48,1632,1632,1,0,2016
2026,707,1033,245,942,597,34,1732,1058,1058,1345,1782,243,1593,1335,952,784,686,1415,1415,0,1,2016
35,177,1092,1841,978,261,183,609,1922,1108,1259,237,710,1792,594,1261,492,1201,221,1362,0,1,2016
1412,1119,1096,666,1892,1665,1674,1204,715,839,1464,643,1980,1870,794,429,1131,435,863,440,1,0,2016
2010,488,1454,65,1216,109,757,305,1052,806,35,1002,1092,1841,1389,261,183,609,177,335,1,0,2016
760,1888,329,1508,190,229,491,1864,1076,1076,2026,1078,1033,245,942,34,1894,511,197,511,1,0,2016
1413,148,293,1699,523,946,1978,537,1810,1810,583,1330,438,764,1158,1309,852,54,1100,1100,0,1,2016
612,1719,1666,1066,396,20,1213,1069,1591,378,659,269,1017,1426,1524,303,658,1221,302,1562,0,1,2016
493,578,1398,1997,1270,1476,168,1205,1505,1505,744,1515,1300,1676,317,567,354,1557,969,969,1,0,2016
948,891,1542,571,1992,1958,1481,415,157,157,587,1020,301,819,231,232,1178,895,138,895,1,0,2016
599,930,194,149,1218,1424,1091,53,1045,1045,1345,973,1356,243,1782,1985,1217,72,1439,1439,1,0,2016
381,481,1171,57,1990,1991,816,1009,95,95,1491,515,743,55,958,1908,697,1301,1970,1970,0,1,2016
1412,1119,1096,666,1892,1170,1665,1674,1204,1316,1031,1303,38,399,1325,1374,845,1546,1068,1455,1,0,2016
1259,1261,710,476,594,221,1799,1201,492,632,1464,643,1980,569,794,1870,429,1675,863,1015,1,0,2016
2010,1583,1454,65,1216,109,305,333,444,1366,35,1002,1092,1841,1389,261,177,183,609,1334,0,1,2016
496,1888,329,1508,760,1323,190,1864,1087,1087,2026,707,1033,245,597,942,1911,1639,197,1639,0,1,2016
1512,1749,1645,1477,1244,42,409,1254,1192,1950,1588,932,731,1448,337,1987,1327,1146,469,322,0,1,2016
829,1172,1419,1941,844,920,1428,145,1101,1755,69,1447,1266,687,1185,83,1705,1518,919,2005,0,1,2016
1413,148,293,1699,523,946,1978,537,1783,1783,583,1330,438,764,1158,1309,852,1425,33,33,1,0,2016
467,1719,1666,1066,396,1213,1069,1591,1328,1979,659,269,1017,1426,1524,303,658,1048,302,705,1,0,2016
195,397,1130,542,1784,951,1211,2003,1315,694,259,1776,321,1324,90,276,19,380,600,1409,1,0,2016
493,578,1398,1997,1270,1476,168,1875,1264,1264,744,1515,110,1676,1300,567,317,1910,1946,1946,1,0,2016
1044,123,559,1777,730,790,1124,1084,732,732,1056,1961,1357,1390,96,593,48,486,466,466,0,1,2016
948,891,1542,571,1992,1958,1481,415,1634,1634,587,1020,301,819,1879,232,1350,1343,138,1343,1,0,2016
599,930,1218,149,1091,194,1424,53,929,929,1345,973,1356,1335,1593,1985,1217,1663,879,879,1,0,2016
1093,756,325,1930,709,328,1331,923,892,1727,584,1511,1572,56,1462,826,1661,674,262,591,0,1,2016
381,481,1171,57,1990,1991,816,1009,1660,1660,1491,515,743,8,1179,697,859,1301,1148,1148,1,0,2016
1412,1119,1096,666,1892,398,1674,1204,1134,1574,1031,1303,38,399,1325,845,1068,1546,310,1935,0,1,2016
1259,1261,710,476,594,221,1799,1201,793,392,1464,643,1980,569,794,1870,278,435,863,1620,0,1,2016
2010,109,1454,65,1216,757,305,1052,488,751,35,1922,1092,1841,1389,261,978,76,177,421,0,1,2016
496,1888,329,1508,760,1323,190,640,361,361,197,707,1033,245,942,34,1894,837,1587,1587,0,1,2016
1512,1749,1645,1477,1244,42,409,1254,1283,1808,1109,932,731,1448,337,1987,1265,1146,1918,540,1,0,2016
829,1172,1419,1941,844,1480,920,145,1101,1082,69,1447,1266,687,1185,83,1705,1518,919,828,1,0,2016
1413,148,293,1699,523,946,1978,537,1021,1021,583,833,438,764,1158,589,852,54,1957,1957,1,0,2016
659,269,1017,1426,1524,658,653,1221,1854,1854,612,1069,1666,1066,396,20,1984,1591,1000,1000,0,1,2016
195,397,1130,542,1784,951,1211,2003,1315,1183,875,1776,321,1324,276,90,380,600,19,1471,1,0,2016
493,578,1398,1997,1270,1476,168,1875,186,186,1515,354,1300,1676,336,744,567,974,1557,974,0,1,2016
1084,123,559,1777,730,1124,1741,423,960,960,1056,1961,1357,1390,593,96,48,966,629,629,0,1,2016
948,234,1542,1992,1958,571,1481,415,2029,2029,587,1020,301,231,232,1350,788,1297,138,1297,1,0,2016
599,930,194,149,1218,1852,1424,939,1231,1231,1345,1782,1356,1335,1593,1985,1217,72,330,330,0,1,2016
1093,756,325,1930,461,709,328,1331,923,623,584,1511,1572,56,1462,826,1661,674,288,464,0,1,2016
381,481,57,1009,1876,683,3,374,442,442,697,515,743,55,1908,958,635,1301,1375,1375,1,0,2016
1412,1119,1096,666,1892,1665,1170,1204,1674,1310,1031,1303,38,399,1325,1374,845,1068,1510,426,0,1,2016
1259,237,710,1792,594,1799,1830,1201,492,894,1464,643,1980,569,794,1870,278,435,863,573,1,0,2016
2010,109,1454,65,1216,1052,305,333,488,970,35,1002,1092,1841,1389,261,177,183,76,1041,1,0,2016
599,930,1218,149,1091,194,53,576,882,882,2026,707,1033,245,942,597,34,1732,235,235,1,0,2016
1512,1749,1645,1477,1244,42,1254,1786,1192,1469,1588,932,731,337,1327,1109,1265,1644,1918,450,1,0,2016
829,1172,1419,1941,844,1480,920,1904,1101,1451,69,1447,1266,687,1185,83,1705,1518,919,657,0,1,2016
1376,148,293,523,1978,447,1413,537,1386,1386,833,1330,438,1309,1158,589,54,962,1844,1844,0,1,2016
1089,269,1017,1426,653,658,1048,1622,302,1622,612,1719,1666,1066,396,20,1591,1818,1069,1818,1,0,2016
195,1319,1130,951,1784,397,1211,448,1315,1615,875,1776,321,1324,90,380,19,181,1655,1284,1,0,2016
1044,123,559,1777,730,790,1124,1084,762,762,1056,1961,1357,1390,96,432,966,48,909,909,1,0,2016
948,891,1542,571,1992,1565,415,407,1765,1765,587,1020,819,231,232,138,1350,1879,1050,1050,1,0,2016
1093,756,325,461,1930,1571,328,1286,923,501,584,1511,56,1572,826,674,1690,288,796,4,0,1,2016
1512,1749,1645,1477,1244,42,409,1254,1192,813,2010,1583,1454,65,1216,109,305,333,1052,1499,1,0,2016
1084,123,730,1777,1124,936,1741,790,1059,1059,948,234,1542,1992,1958,571,1481,415,1536,1536,1,0,2016
493,578,1398,1997,1270,1476,168,1875,1355,1355,1491,515,743,55,8,1179,697,1301,295,295,1,0,2016
584,674,1572,56,826,1462,1690,1661,288,1329,35,177,1092,1841,1389,261,978,609,1922,1108,0,1,2016
599,930,1218,149,194,939,53,576,1057,1057,2026,707,1033,245,597,942,34,1911,1058,1058,1,0,2016
381,481,1171,57,1990,1991,816,1009,1728,1728,496,1888,329,1508,1323,760,1689,1864,1055,1055,0,1,2016
337,932,731,1448,1987,1327,1265,1146,1918,1135,829,1172,1419,1941,844,1480,1904,213,1101,1173,1,0,2016
1464,643,1980,569,794,1870,278,1675,863,1801,1093,756,325,461,1930,709,328,1286,703,470,1,0,2016
1031,1303,38,399,1325,845,1068,1546,310,2007,69,1447,1266,687,1185,83,1705,1518,919,429,0,1,2016
1515,744,1300,1676,317,567,547,24,354,24,612,1719,1666,1066,396,20,1591,2016,1069,2016,1,0,2016
1259,237,710,476,594,1792,1799,1830,492,1362,259,1776,321,1324,90,276,380,19,600,308,0,1,2016
1345,1782,1356,1335,1593,1985,1217,1663,49,49,1056,1961,1357,1390,593,96,966,48,116,116,0,1,2016
583,852,438,764,1158,1309,589,54,917,917,587,1020,1350,301,231,819,232,963,138,963,0,1,2016
195,397,1130,951,1784,448,1211,2003,1315,1773,715,1119,1096,666,1170,1665,1204,1674,552,25,1,0,2016
