829,1480,1419,1941,1172,1904,905,856,1101,1340,1922,1829,1389,1092,1841,183,1347,757,869,909,0,1,2017
354,524,1515,1300,1412,121,279,744,440,440,197,1106,1033,34,707,1732,2026,1803,1656,1656,0,1,2017
948,1460,1645,1477,1244,542,336,919,1254,160,756,1331,1093,325,321,2009,276,892,1512,1018,1,0,2017
1869,1306,1961,1989,1691,820,805,697,970,970,131,481,1259,57,1009,381,1990,172,241,241,0,1,2017
373,496,329,1508,1888,760,1323,640,154,154,1069,695,985,1870,612,812,1190,988,378,378,1,0,2017
83,1447,1266,687,1705,243,1545,69,1601,929,269,1382,302,1017,1426,923,1089,653,541,1230,0,1,2017
679,544,743,1357,1491,245,55,1908,879,879,1110,168,1997,1976,493,1476,942,1875,1355,1355,0,1,2017
2010,1216,1454,65,305,191,109,444,333,1923,1588,1315,951,1211,1703,1885,1319,1128,48,132,0,1,2017
1243,1218,149,194,53,930,1424,1045,1056,1045,599,72,1345,1985,1335,1593,952,1217,1249,1249,1,0,2017
1792,1119,1096,1185,1892,1665,1170,1204,552,1316,476,1201,710,221,1799,1261,1830,1301,987,204,1,0,2017
583,1425,438,764,1309,852,1158,54,1844,1844,1877,35,293,523,1699,148,946,1374,766,766,1,0,2017
948,1460,1645,1477,1244,542,919,1456,792,2007,2010,1216,1454,65,305,315,109,537,1328,982,0,1,2017
337,731,1396,666,1109,1988,1918,1987,1135,1135,9,571,1542,891,1992,234,409,1481,1765,1765,0,1,2017
259,752,783,1356,875,1776,380,21,1655,1284,1749,38,1303,399,1325,1958,824,1068,845,1935,0,1,2017
269,1633,302,1426,1089,1382,658,404,653,1562,1922,1829,1389,1092,1841,451,183,757,1255,591,1,0,2017
1259,740,1171,1990,1733,1991,683,1009,825,825,373,496,329,1508,1888,1323,1780,640,1229,1229,0,1,2017
278,643,115,1462,429,863,1717,1527,1312,1801,829,1480,1419,1941,1172,1904,905,856,1101,1401,0,1,2017
83,1447,1266,687,1705,243,1545,69,1601,937,756,78,1093,325,321,709,1130,2009,1512,1434,1,0,2017
1243,1218,149,194,53,930,1973,255,939,255,1069,612,1666,1870,985,812,1305,1521,1000,1000,0,1,2017
583,3,438,764,1158,1309,589,54,1957,1957,1110,168,1997,1976,493,1476,942,1605,2031,2031,1,0,2017
1877,35,293,523,1699,946,148,1374,1386,1386,354,816,1515,1300,1412,1850,317,744,1946,1946,1,0,2017
679,544,743,1357,1491,245,55,1221,1435,1435,1777,1117,123,790,559,730,1124,1084,838,838,0,1,2017
1020,20,231,232,1489,659,918,776,1343,1343,1306,1869,1961,1989,1691,820,176,697,1281,1281,0,1,2017
197,1106,1033,34,1732,2026,1719,1894,106,106,599,72,1345,1782,993,1985,1593,1217,1439,1439,1,0,2017
598,1119,1096,1185,1892,1170,715,920,1204,732,1799,1201,710,1621,593,221,1830,527,1557,1337,0,1,2017
1588,1379,1703,1211,1784,951,1885,2003,1315,1600,328,1766,1511,1448,1661,1066,1029,674,1156,4,0,1,2017
948,1460,1645,1477,1244,542,1254,1456,919,720,2010,1216,1454,65,109,315,964,537,1328,1622,0,1,2017
337,731,1396,666,1109,1988,1918,1644,1878,1878,415,571,1542,891,1992,234,973,962,2029,2029,0,1,2017
259,752,1356,396,875,1776,380,19,1655,1332,1749,38,1303,399,1325,1958,824,1068,845,1198,0,1,2017
269,1382,1426,1017,1089,923,302,653,658,31,1922,1829,1389,1092,1841,183,757,1347,869,1423,0,1,2017
131,481,1171,57,1009,1991,1990,381,442,442,373,496,1508,1888,1323,760,1780,640,1055,1055,0,1,2017
278,643,115,1462,1527,863,429,1312,435,661,829,1480,1419,1941,1172,1457,905,856,1101,1082,0,1,2017
83,1266,687,1705,387,1545,69,433,626,536,756,78,1093,325,321,2009,1331,276,892,501,1,0,2017
1243,1218,149,194,53,1973,939,1231,64,1231,1069,695,1870,985,1213,1484,988,1521,1854,1854,1,0,2017
852,1425,438,764,1158,1309,589,54,33,33,493,168,1997,1976,1476,942,1270,1875,1638,1638,1,0,2017
1877,35,293,523,1699,946,148,1374,972,972,354,816,1515,1300,1412,1850,317,744,24,24,0,1,2017
679,544,743,55,1491,245,859,1221,1574,1574,37,1777,123,790,1044,730,1124,1084,367,367,0,1,2017
587,231,819,301,232,659,1020,918,1297,1297,1306,1961,1989,820,857,1283,176,102,994,994,0,1,2017
1719,162,1033,34,707,2026,1537,1894,281,281,599,72,1345,1335,1985,1593,952,1217,1415,1415,0,1,2017
598,1119,1096,1185,1892,1792,1665,1170,1204,25,476,1201,710,221,1799,1261,593,1301,1830,392,0,1,2017
1315,1379,1703,1211,1784,951,2003,1319,1588,1183,328,1766,1511,1448,1661,1066,1029,1690,674,2008,1,0,2017
948,1460,1645,1477,1244,542,1254,336,1819,813,2010,1216,1454,65,109,305,191,537,333,1366,0,1,2017
337,731,237,666,1109,1988,1987,177,478,478,9,571,1542,891,415,517,234,407,1536,1536,0,1,2017
259,19,1356,396,1776,380,21,181,1655,308,488,38,1303,1325,399,1890,1068,845,310,1950,1,0,2017
269,1633,1017,1426,923,1089,653,302,1382,705,1389,1829,1092,1841,451,183,2002,1519,869,1108,1,0,2017
1259,481,1171,740,1990,57,683,172,1189,1189,373,760,329,1508,1888,1323,97,1864,1898,1898,1,0,2017
643,115,1464,429,1462,1793,1717,1527,1312,1620,829,1480,1419,1941,1172,1904,76,127,1101,525,1,0,2017
83,1447,1266,687,1705,243,1545,69,1601,1469,756,78,1093,325,276,709,1130,1331,1512,1250,0,1,2017
1243,1218,149,194,53,930,1424,882,1056,882,1069,695,1666,1870,612,812,1190,988,2016,2016,1,0,2017
583,852,438,764,1158,1309,589,1425,657,657,1110,168,1997,942,1476,1270,1398,1605,1505,1505,0,1,2017
35,148,293,523,42,946,1781,1103,1783,1783,354,816,1515,1300,1412,1850,121,744,974,974,0,1,2017
679,544,743,55,1491,245,1908,859,1148,1148,37,1777,123,790,1117,1084,1565,423,762,762,0,1,2017
587,231,819,301,232,659,411,20,1050,1050,1306,1869,1961,1989,1691,820,176,697,443,443,1,0,2017
197,1106,1033,34,707,1732,2026,1803,1727,1727,599,72,1345,1335,1985,993,952,1593,330,330,1,0,2017
598,1119,1096,1185,1892,1665,1170,1204,715,1310,476,1201,710,221,1799,1261,527,1301,987,894,0,1,2017
1315,1588,1703,1211,951,1885,1319,1128,48,1737,328,674,1511,1448,1661,1690,1646,1029,584,1329,0,1,2017
1259,481,1171,740,1990,57,1991,1009,95,95,1243,1218,149,194,53,1973,930,939,1057,1057,0,1,2017
1306,1869,1961,1989,1691,820,697,1285,917,917,373,496,329,1508,760,1888,1323,1864,1901,1901,1,0,2017
643,115,1464,1462,1527,429,278,1717,1312,421,829,1480,1419,1941,1457,905,1101,856,127,1173,0,1,2017
1315,1379,1703,1211,1784,951,2003,1885,1588,991,83,1447,1266,687,1705,243,1545,69,1601,828,1,0,2017
476,1201,710,221,1799,1261,593,1301,1830,80,259,875,1356,396,1776,380,21,181,1655,1409,0,1,2017
1110,168,1997,942,493,1476,1270,1875,874,874,354,816,1515,1300,1412,317,279,744,969,969,1,0,2017
197,1106,1033,34,707,1732,1719,1894,235,235,1084,1777,123,790,559,730,1117,37,1909,1909,1,0,2017
756,78,1093,325,321,709,1331,1130,2009,376,948,1460,1645,1477,1244,542,1254,1456,919,906,0,1,2017
9,415,1542,891,1992,234,571,962,1808,1808,587,231,819,301,232,659,1020,918,1362,1362,0,1,2017
599,72,1345,1782,1985,993,1593,1217,49,49,35,148,293,523,1699,946,1781,1374,1810,1810,0,1,2017
328,674,1511,1448,1661,1066,1766,1690,1029,464,2010,1216,1454,65,109,315,964,537,1328,1923,0,1,2017
488,38,1303,1325,399,1958,1890,1068,845,647,643,115,1464,794,1462,1980,1527,429,435,629,0,1,2017
1922,1829,1389,1092,1841,451,183,757,869,909,337,731,1396,666,1109,1988,1918,1987,30,322,0,1,2017
1306,1869,1961,1989,1691,820,176,697,970,970,373,496,329,1508,760,1323,491,1864,154,154,0,1,2017
269,1633,1089,1426,923,404,653,302,541,806,829,1480,1419,1941,1172,1457,905,856,610,1340,0,1,2017
679,544,743,1491,55,245,1908,676,186,186,583,852,438,764,1158,1309,589,855,511,511,0,1,2017
493,168,1997,942,1476,1270,1110,1875,1355,1355,354,816,1515,1300,1412,1850,317,744,440,440,1,0,2017
197,1106,1033,34,707,1732,1719,1894,1656,1656,1777,1117,123,790,559,730,1124,1084,910,910,1,0,2017
756,78,1093,325,321,276,1331,2009,1130,1018,919,1460,1645,1477,1244,542,1254,336,1819,160,1,0,2017
9,571,1542,891,1992,234,415,409,1634,1634,776,231,819,20,1489,659,411,1020,963,963,1,0,2017
1069,1190,1666,1870,612,985,812,1305,1521,1979,598,1096,1185,1892,1665,1170,1792,1204,1674,839,1,0,2017
599,72,1985,1782,952,993,1593,1104,1249,1249,35,1975,293,523,1699,946,1781,1374,766,766,0,1,2017
328,1766,1511,1448,1661,1066,674,1029,1156,4,2010,1216,1454,65,109,191,305,537,1328,982,1,0,2017
1749,38,1303,399,1325,1958,1890,1068,845,1935,643,115,1464,794,1462,1980,1527,429,1717,1801,1,0,2017
131,481,1259,57,1991,1009,381,1990,241,241,1243,1218,149,194,53,930,1973,1045,1056,1045,1,0,2017
1922,1829,1389,1092,451,183,1347,1519,1255,591,337,731,1396,666,1109,237,1988,1644,177,540,1,0,2017
1306,1961,1989,820,1691,857,176,697,2019,2019,373,496,329,1508,760,1888,97,640,1229,1229,1,0,2017
269,1382,1426,1017,1089,923,658,653,541,1230,829,1480,1419,1941,1172,1904,905,127,1101,1401,0,1,2017
1315,1379,951,1211,1784,1703,2003,1885,1588,132,83,1447,1266,687,1705,243,387,69,1601,929,1,0,2017
679,544,743,1491,245,55,1908,859,879,879,583,852,438,764,1309,1917,1425,855,1844,1844,1,0,2017
1799,1201,710,1621,476,593,527,1830,1557,204,875,19,1356,396,1776,380,21,1232,1556,1077,0,1,2017
1398,168,1997,942,1476,1270,1110,1875,2031,2031,354,816,1515,1300,1412,1850,317,744,1946,1946,1,0,2017
197,1106,1033,34,707,1732,2026,1894,106,106,1084,1777,123,559,730,1117,1124,37,838,838,1,0,2017
756,1130,1093,325,321,78,276,2009,1512,1434,919,1460,1645,1477,1244,1819,1456,1436,1254,2007,1,0,2017
9,571,1542,891,1992,234,415,962,1765,1765,587,231,819,232,474,1489,1020,918,1343,1343,0,1,2017
1069,695,1666,1870,612,1213,1190,988,1521,378,598,1096,1119,1185,1892,1665,1792,1204,552,1316,1,0,2017
599,784,1345,1782,1335,952,1217,686,1439,1439,35,148,293,523,1699,946,1374,1975,1386,1386,1,0,2017
328,1766,1511,1448,1661,674,1029,1646,1156,2008,2010,1216,1454,65,109,315,964,537,333,1622,1,0,2017
1084,1777,123,790,559,1124,1117,1565,423,367,643,115,1464,794,1462,1980,1312,435,278,661,0,1,2017
1259,481,1171,1990,1733,1991,1876,683,825,825,1243,1218,149,53,1973,64,930,939,255,255,0,1,2017
1069,695,1666,1870,612,1190,1305,1521,1000,1000,197,1106,1033,34,707,1732,2026,1894,281,281,1,0,2017
1829,1389,1092,451,183,1347,2002,1519,1255,1423,337,731,1396,666,1109,1265,1988,30,1987,1135,1,0,2017
269,1633,1017,1426,1382,1089,404,653,302,1562,127,1480,1419,1941,1172,1904,905,856,1101,1082,1,0,2017
1315,1588,951,1211,1703,1885,1319,1784,48,983,83,1447,1266,687,1705,243,1545,69,1601,937,0,1,2017
493,168,1997,1976,942,1476,1807,1875,1638,1638,583,3,438,764,1158,1309,589,1425,1957,1957,1,0,2017
476,1201,710,221,1799,1261,527,1301,987,1337,875,19,1356,1776,380,783,21,181,1655,1284,0,1,2017
373,496,1508,329,1323,1888,1780,640,1055,1055,587,1020,231,819,474,659,918,1832,1297,1297,1,0,2017
488,38,1303,1325,399,1958,1890,1068,845,1198,715,1096,1119,1185,1892,1665,1204,552,598,732,1,0,2017
1306,1869,1961,1989,1691,820,697,176,994,994,679,544,743,1491,245,55,1908,859,1148,1148,0,1,2017
476,1201,710,221,1799,1261,593,1756,1830,392,643,115,1464,794,1462,1980,1527,429,1717,1620,1,0,2017
1124,1777,123,790,559,1044,730,1084,762,762,1243,1218,149,194,53,930,1424,1231,939,1231,1,0,2017
1069,695,1666,1870,612,1190,1305,1521,1854,1854,197,1106,1033,34,707,2026,1537,1803,1727,1727,1,0,2017
829,1480,1419,1941,1172,1904,76,856,1101,525,337,731,237,666,1109,1988,30,1644,177,1878,1,0,2017
2010,1216,1454,65,964,109,315,537,1328,842,83,1447,1266,687,1705,243,1545,69,1601,536,0,1,2017
9,415,1542,1992,234,517,1481,962,2029,2029,131,481,1171,57,1259,1991,1009,1990,442,442,0,1,2017
493,168,942,1270,1398,1976,1110,1505,1605,1505,583,852,438,1309,1158,589,833,1425,657,657,0,1,2017
1829,1922,1092,1841,183,1347,1974,1194,1255,648,269,1633,1017,1426,1382,923,1089,653,302,31,1,0,2017
599,72,1345,1782,1335,1985,993,1593,1217,1415,259,1776,1356,875,380,21,783,181,1655,1332,0,1,2017
756,1130,1093,325,321,78,276,1331,1512,501,1315,1588,951,1211,1703,1885,1128,1319,48,1183,1,0,2017
328,1766,1511,1448,1661,674,1066,1029,1156,1329,792,1460,1645,1477,1244,1819,542,1456,919,720,0,1,2017
373,496,329,1508,1323,1888,1586,1864,1898,1898,587,231,819,1489,232,659,411,1020,1050,1050,0,1,2017
1749,38,1303,399,1325,1068,824,845,310,1950,1204,1792,1096,1185,1892,1665,1170,552,598,25,1,0,2017
354,816,1515,1300,1412,1850,317,744,24,24,35,148,293,523,1699,946,1374,1975,1783,1783,0,1,2017
1306,1961,1989,1691,820,176,697,102,443,443,679,544,743,1491,245,55,1221,383,1574,1574,0,1,2017
1799,1557,710,1621,593,1261,527,1201,1830,894,643,115,1464,794,1462,1980,1527,429,1717,421,0,1,2017
37,1777,123,559,1117,730,1124,75,1909,1909,1243,1218,149,194,53,930,1973,882,939,882,1,0,2017
1069,695,1666,612,812,1190,988,1521,2016,2016,197,1106,1033,1732,707,1719,2026,1894,235,235,0,1,2017
829,1480,1419,1941,1172,1904,905,127,1101,1173,337,731,1396,666,1109,1265,1988,30,1987,478,0,1,2017
2010,191,1454,65,1216,109,315,537,1328,1366,83,1447,1266,687,1705,243,1545,69,1601,1469,0,1,2017
973,571,1542,891,234,517,1481,407,1536,1536,1259,481,1171,1990,57,1876,683,172,1189,1189,0,1,2017
1110,168,1997,1976,1476,493,1141,1605,874,874,583,1425,438,764,1158,1309,589,3,33,33,0,1,2017
1829,183,1092,1841,451,2002,1255,1519,869,1108,1633,1017,1426,1089,404,658,1382,541,302,705,0,1,2017
599,72,1345,1782,1985,1104,993,1593,952,330,259,19,396,875,1776,380,783,1232,1655,308,0,1,2017
756,78,1093,325,321,709,2009,1512,892,1250,1379,1885,951,1211,1784,2003,1703,877,48,1737,1,0,2017
328,674,1511,1448,1661,1066,1690,1029,584,116,919,1460,1645,1477,1244,1819,542,1254,1456,906,0,1,2017
373,496,1508,329,1323,1888,1780,640,1901,1901,587,1020,819,232,474,659,1489,918,1362,1362,1,0,2017
1749,38,1303,399,1325,1958,824,1068,1672,70,1204,715,1096,1185,1892,1170,397,920,1674,1310,0,1,2017
354,816,1515,1300,1412,1850,121,744,974,974,1975,148,293,523,1699,406,1413,1103,1810,1810,1,0,2017
1306,1869,1961,1989,1691,820,805,697,1880,1880,679,544,743,1491,245,55,1908,859,186,186,0,1,2017
1799,1201,710,221,1621,476,527,987,1830,80,643,115,1464,794,1462,1980,1527,429,435,629,0,1,2017
1084,1777,123,559,730,1124,1565,37,910,910,1243,1218,149,194,53,930,1973,1057,939,1057,1,0,2017
1484,695,1666,1870,812,1305,1213,1521,1979,1979,197,162,1033,34,707,1732,2026,1894,1704,1704,1,0,2017
829,1480,1419,1941,1172,1904,76,127,1101,1340,337,731,1396,666,1109,237,1988,177,1987,322,1,0,2017
2010,191,1454,65,1216,305,537,444,333,1923,83,1266,687,1705,387,1545,69,433,626,828,0,1,2017
9,415,1542,891,1992,234,571,409,1808,1808,131,481,1171,57,1991,1009,1990,381,1615,1615,1,0,2017
493,1476,1997,942,1270,1875,1110,1976,1355,1355,583,852,438,764,1158,1309,589,1425,511,511,0,1,2017
1255,1922,1092,183,1347,1974,2002,1194,869,909,269,1382,1426,1017,1633,923,1089,653,302,806,1,0,2017
599,72,1345,1782,1335,1985,952,1593,784,49,259,19,1776,875,380,21,783,181,1655,1409,0,1,2017
328,674,1511,1448,1661,1066,1766,1029,1156,464,792,1460,1645,1477,1244,1819,542,336,1254,813,0,1,2017
373,496,329,1508,1323,1888,1586,1864,154,154,587,231,819,232,1489,659,1020,411,963,963,1,0,2017
488,38,1303,1325,399,1958,1890,1068,845,647,1204,715,1096,1185,1892,1665,1792,397,1674,839,1,0,2017
354,524,1300,1850,317,13,279,744,969,969,35,148,293,523,42,946,1374,1975,766,766,0,1,2017
1306,1961,1989,820,1691,176,1283,970,1869,970,679,544,743,1491,245,55,1221,859,879,879,0,1,2017
476,1201,710,221,1799,1261,1621,593,1830,204,643,115,1464,794,1980,1462,429,1717,1312,1801,0,1,2017
1069,695,1666,1870,612,1190,988,1521,378,378,1243,1218,149,194,53,930,1424,1045,64,1045,1,0,2017
2010,191,1454,1216,305,109,964,537,1328,982,756,1130,1093,321,709,78,1331,2009,1512,376,0,1,2017
9,571,1542,891,1992,517,415,962,1634,1634,1259,481,1171,1990,1991,683,1629,1733,241,241,1,0,2017
337,731,1396,666,1109,1265,1988,30,1987,540,269,1382,1426,1017,1633,923,1089,658,653,1230,1,0,2017
1922,1829,1389,1092,183,1347,2002,1194,869,591,875,19,1356,1776,380,21,396,181,1556,1077,0,1,2017
328,674,1511,1448,1661,1066,1766,1029,1156,4,1588,1379,951,1211,1784,2003,1885,285,48,991,1,0,2017
583,1330,438,764,1309,852,1158,1425,833,1844,919,1460,1645,1477,1244,1819,542,1254,1456,160,0,1,2017
37,1777,123,559,1117,730,1124,1084,838,838,599,72,1782,1593,1104,784,686,1217,1249,1249,0,1,2017
35,148,293,523,1699,946,1374,1975,1386,1386,679,544,743,1491,245,55,1221,859,1435,1435,1,0,2017
1069,695,1666,1870,612,1305,1190,1521,1000,1000,1243,1218,149,194,930,1424,939,255,1056,255,0,1,2017
1749,38,1303,399,1325,1958,1068,845,1198,1198,197,1106,1033,34,1732,2026,1719,1894,281,281,0,1,2017
2010,1216,1454,65,305,315,109,537,1328,1622,756,1130,1093,321,276,78,1331,2009,1512,1018,1,0,2017
587,231,819,301,232,659,1489,1020,411,1343,83,1447,1266,687,1705,243,69,1960,1601,929,1,0,2017
373,496,1508,329,1323,1888,1780,640,1229,1229,1259,481,1171,1990,683,57,172,1009,825,825,1,0,2017
337,731,1396,666,1109,1265,1988,30,1644,1135,269,1017,1426,1382,1633,923,1089,653,302,1562,1,0,2017
1922,1829,1389,1092,183,1347,2002,1519,1255,1423,259,875,1356,1776,21,783,181,1655,1556,1284,1,0,2017
354,524,1515,1300,1412,1850,317,744,2018,2018,1398,168,1997,942,1476,1270,1110,1875,2031,2031,1,0,2017
328,674,1511,1448,1661,1066,1766,1029,1156,2008,877,2003,951,1211,1784,1379,1885,285,48,132,0,1,2017
9,571,1542,891,1992,234,415,409,1765,1765,1306,1961,1989,1691,820,176,697,1869,917,917,1,0,2017
583,852,438,764,1158,1309,589,3,855,1957,792,1460,1645,1477,1244,1819,542,336,919,2007,1,0,2017
37,1124,123,790,559,730,1117,1084,367,367,599,72,1782,1593,1985,1104,784,1217,1439,1439,0,1,2017
829,1480,1419,1941,1172,1904,76,856,1101,1401,476,1201,710,221,1799,1261,593,1756,1830,1337,0,1,2017
1980,115,1464,794,1462,429,1527,435,1312,274,1204,1096,1185,1892,1170,1665,1792,552,598,1316,1,0,2017
35,148,293,523,1699,946,1374,1975,1021,1021,679,544,743,1491,245,55,859,147,1148,1148,1,0,2017
1069,695,1870,812,1484,988,1190,1521,1854,1854,1369,1218,149,53,1973,64,939,1231,1056,1231,0,1,2017
1890,38,1303,1325,399,1958,1068,845,1935,1935,197,1106,1033,34,707,1732,2026,1894,106,106,1,0,2017
2010,1454,65,964,305,109,315,537,1328,842,756,1130,1093,276,709,78,1512,2009,1331,501,0,1,2017
20,231,819,301,232,659,1489,1020,776,1297,83,1447,1266,687,1705,1960,69,387,1545,937,0,1,2017
373,496,1508,329,1323,760,1888,640,1898,1898,683,481,1990,57,1991,1733,258,425,442,442,0,1,2017
1922,1829,1389,1092,183,451,2002,1519,1255,648,259,380,1356,875,1776,21,783,181,1655,1332,0,1,2017
354,13,1515,1300,1412,1850,317,744,1946,1946,493,168,1997,942,1476,1270,1110,1875,1638,1638,0,1,2017
328,1766,1511,1448,1661,674,1029,1646,1156,1329,1588,48,1885,1211,1703,1128,2003,368,877,983,0,1,2017
9,571,1542,891,234,407,1481,962,2029,2029,1869,102,1961,1989,1691,820,176,697,994,994,0,1,2017
583,1330,438,764,1158,1309,852,1425,833,657,919,1460,1645,1477,1244,1819,1436,1456,1254,720,0,1,2017
1124,1117,123,790,559,1044,1084,423,762,762,599,784,1345,1782,1104,1985,952,1217,1415,1415,0,1,2017
829,1480,1419,1941,1904,905,127,856,1101,1082,476,1201,710,221,1799,1261,593,1756,1830,392,0,1,2017
643,115,1464,794,1462,1980,429,1527,1717,1620,1204,715,1096,1185,1892,1665,1170,552,598,732,0,1,2017
35,1975,293,1699,148,1374,1413,780,1783,1783,679,55,743,1357,1491,245,859,1221,1574,1574,1,0,2017
824,38,1303,399,1325,1068,845,310,1950,1950,197,1106,1033,34,707,2026,1732,1803,1727,1727,1,0,2017
2010,1216,1454,65,305,109,315,537,1328,1366,756,321,1093,325,276,78,709,1331,892,1250,0,1,2017
599,72,1345,1782,1985,952,1593,1217,330,330,1069,695,1666,1870,612,812,1213,988,2016,2016,0,1,2017
337,731,1396,666,1109,1265,1988,30,1644,1878,269,1017,1426,1382,1633,923,1089,653,302,705,1,0,2017
354,524,1515,1300,13,1850,744,121,24,24,493,168,1997,942,1476,1398,1110,1505,1605,1505,1,0,2017
919,1460,1645,1477,1244,1819,542,1254,1456,906,1588,48,951,1211,1703,1885,368,1128,877,358,0,1,2017
9,415,1542,891,1992,234,409,1481,1536,1536,1306,1691,1961,820,1989,176,697,102,443,443,0,1,2017
829,1904,1419,1480,76,905,127,856,610,525,1799,1201,710,1621,221,1830,527,987,1557,684,0,1,2017
83,1447,1266,687,1705,243,69,1545,1601,536,328,674,1511,1448,1661,1690,1066,1029,584,116,0,1,2017
643,115,1464,794,1462,1980,1527,1717,278,421,1204,1096,1185,1170,1792,552,920,598,1674,1310,1,0,2017
1204,715,1096,1185,1892,1665,1170,397,1674,1334,2010,1216,1454,65,305,109,315,537,1328,86,1,0,2017
1009,481,1171,57,1990,1991,131,381,95,95,9,415,1542,891,1992,234,571,962,1808,1808,0,1,2017
643,115,1464,1462,794,863,1527,435,1312,629,488,38,1303,1325,399,1958,1890,1068,845,647,0,1,2017
337,731,1396,666,1109,932,237,177,1987,478,1829,1389,1092,1841,183,451,2002,1519,869,1108,1,0,2017
1243,1218,149,53,930,1973,939,1057,64,1057,197,1106,1033,34,707,2026,1732,1894,1828,1828,1,0,2017
587,231,819,301,232,659,1020,411,1050,1050,373,496,1508,329,1323,760,1888,1864,1901,1901,0,1,2017
599,72,1345,952,1985,1104,1593,1217,49,49,1069,695,1666,1870,612,1305,1190,1521,1979,1979,1,0,2017
829,1480,1419,1941,1172,1457,905,856,127,1173,269,1382,1426,1017,1633,923,1089,653,302,806,0,1,2017
