1394,1109,932,337,243,1987,568,1265,1644,1878,1093,756,1286,709,396,951,461,793,1633,169,1,0,2015
35,1389,1092,40,183,96,474,757,1392,1041,69,1447,1266,687,1185,89,1705,1545,1518,657,0,1,2015
1110,1665,1096,666,1119,542,1204,1800,598,525,875,90,321,1324,380,429,1048,789,600,308,1,0,2015
1254,1766,56,1572,1690,1462,674,1661,324,1492,1709,1784,194,196,834,261,1319,691,1315,1183,1,0,2015
1464,643,569,794,1527,1758,1675,1980,1164,1164,191,336,381,1676,547,451,958,744,555,555,1,0,2015
1512,1020,138,301,232,350,788,1006,1834,1834,1961,593,1357,1172,1966,2003,952,97,828,828,1,0,2015
493,578,1270,1399,523,1141,1875,1976,1355,1355,1413,2010,293,1699,447,826,512,1103,1783,1783,1,0,2015
69,1447,1266,687,1185,83,89,1705,1518,937,1216,1454,65,559,305,697,409,469,1052,806,1,0,2015
1002,1990,57,816,1991,318,1146,1009,255,255,9,679,1542,1325,20,415,1895,1481,378,378,0,1,2015
493,578,1047,1399,523,1141,1875,1976,1059,1059,315,1565,1491,743,1070,410,432,109,693,693,0,1,2015
1110,502,1096,666,1119,609,1170,1204,598,1318,714,1792,38,399,586,1303,1871,1068,310,295,1,0,2015
269,658,1017,1866,1188,1885,1524,1221,1080,1854,35,1389,1092,183,40,96,775,1908,1392,802,1,0,2015
1345,930,1356,1335,993,1985,1217,1593,1045,1045,197,1033,1841,597,942,1327,245,2026,933,933,0,1,2015
145,829,1419,1941,844,1997,1480,76,1101,100,1394,932,1396,337,243,1987,568,1265,1109,2020,1,0,2015
599,1091,149,1776,1450,1369,1958,1874,162,1874,476,1892,1508,329,1964,635,1489,1916,496,1916,0,1,2015
1201,1799,168,710,594,101,1259,1605,1788,1788,583,438,764,1446,1330,1309,920,54,505,505,0,1,2015
1124,790,123,1476,1777,1546,730,1084,960,960,328,1066,1666,155,1211,42,948,1719,1434,1434,1,0,2015
1464,643,569,794,1527,1448,524,1980,1717,1950,875,259,90,1324,276,380,429,1781,789,1471,1,0,2015
1621,177,1645,1477,1244,1169,1261,1456,1971,1808,1709,1319,194,196,834,261,1784,1315,691,629,0,1,2015
1413,2010,293,1699,1978,826,512,1917,766,766,191,744,381,547,958,777,317,110,976,976,0,1,2015
1512,1020,138,301,232,350,788,805,1835,1835,1961,486,1357,1172,593,2003,952,97,242,242,0,1,2015
1093,756,951,396,709,1069,923,1633,892,470,1254,1766,56,1572,1690,1462,674,1661,1646,591,1,0,2015
69,1447,1266,687,1185,83,89,1705,1518,972,1216,1454,65,1379,559,697,669,626,1052,970,1,0,2015
1002,318,57,816,107,1171,1009,3,442,442,9,679,1542,1325,20,415,1895,1481,157,157,0,1,2015
493,578,1270,1399,523,1141,1875,1976,603,603,696,859,1491,743,1179,67,432,109,1148,1148,0,1,2015
1110,502,1096,666,1119,1665,1170,1204,598,25,74,1792,399,38,1871,1303,1068,714,310,1935,0,1,2015
541,269,1017,1188,1885,1524,407,1757,1080,1451,35,1389,1092,40,183,96,474,757,1392,963,0,1,2015
1345,930,1356,1335,993,1056,1985,1217,1415,1415,197,1033,1841,597,942,1327,245,2026,1050,1050,1,0,2015
145,829,1419,1941,844,1997,1480,76,127,573,1394,1428,932,337,1987,1689,978,1265,1109,478,1,0,2015
599,1091,149,1424,1776,397,1450,929,162,929,373,329,1892,1167,1508,476,1489,496,1234,1234,1,0,2015
1201,1799,168,710,594,101,1259,213,392,392,583,438,764,1446,1330,1309,920,54,917,917,1,0,2015
1124,730,1476,1777,1546,477,122,1151,1936,1936,328,1066,1666,42,155,1211,948,800,1000,1000,0,1,2015
278,643,569,1448,1527,103,524,1980,1675,1015,259,429,321,90,380,750,1048,600,789,50,1,0,2015
177,1749,1645,1477,1244,1261,637,221,987,839,488,1319,194,196,458,261,1128,1315,1913,1773,1,0,2015
1413,2010,293,1699,1978,826,1602,537,623,623,191,744,381,1676,336,777,1515,110,464,464,0,1,2015
1512,1020,138,301,350,788,1350,232,1297,1297,1961,1989,1357,1172,593,1966,952,445,909,909,0,1,2015
1093,756,951,396,1286,923,461,1331,892,1642,1254,332,56,1572,898,1462,674,1661,1646,2007,0,1,2015
69,1447,1266,687,1185,89,1705,1545,1518,2005,697,1454,65,1379,559,305,409,469,1815,307,1,0,2015
1002,1990,57,816,1991,107,84,1009,2029,2029,9,679,1542,571,891,1895,444,1481,1118,1118,1,0,2015
1141,578,1270,1399,1047,147,1976,1663,186,186,696,859,1491,743,8,1070,67,109,95,95,1,0,2015
1110,502,1096,666,1119,609,1665,1204,598,628,74,1792,399,38,1871,1303,714,1672,1681,426,1,0,2015
541,269,1017,1866,1885,658,1221,659,1757,1562,35,1389,1092,40,183,96,474,1908,1392,421,0,1,2015
1345,930,1356,993,1323,1056,1985,1217,330,330,197,1033,1841,245,942,252,250,2026,1587,1587,1,0,2015
1588,829,1419,1941,844,1997,1480,905,1101,1237,1394,1428,932,337,978,243,1689,1265,1644,1805,1,0,2015
599,149,1091,397,1776,1424,162,1231,1064,1231,373,329,1508,1167,476,1408,517,1076,496,1076,1,0,2015
1201,558,168,710,594,101,1259,1605,1469,1469,583,438,764,1446,833,616,54,962,808,808,1,0,2015
790,1084,123,1476,1777,1546,1151,1861,351,351,328,948,1666,42,155,1211,1328,800,1238,1238,1,0,2015
1464,643,569,794,1527,1448,1758,1980,1675,440,875,259,321,1324,276,90,380,1781,600,1332,0,1,2015
177,1749,1645,1477,1244,1261,637,1456,221,720,1709,1319,194,196,834,1784,261,1130,1315,983,1,0,2015
1413,2010,293,1699,447,1978,826,512,1386,1386,191,744,451,1676,958,1515,354,317,1740,1740,1,0,2015
1512,1020,301,231,232,1165,788,1350,895,895,1968,1989,1357,1172,2003,1966,97,1962,1933,1933,0,1,2015
1093,756,951,1286,709,923,461,1331,892,501,1254,674,56,1572,898,48,1661,324,584,460,1,0,2015
583,438,764,1330,1446,1309,920,54,1334,1334,696,67,1491,743,410,432,109,315,1765,1765,0,1,2015
875,259,321,1324,90,429,1048,600,789,1409,74,1792,399,38,1871,1303,1068,714,310,1957,1,0,2015
1413,2010,293,946,1699,447,826,1103,537,1082,1464,643,569,794,1527,1448,1758,1980,1717,1620,0,1,2015
1220,1033,1841,245,1327,942,250,2026,1439,1439,599,149,1091,397,1776,162,576,1057,1064,1057,0,1,2015
1709,1319,194,196,834,1784,261,1130,1315,1728,1093,1633,756,396,709,1286,1069,793,892,1727,1,0,2015
637,1749,1645,1477,1244,1261,1456,221,906,906,552,1990,57,816,1733,84,1009,3,241,241,0,1,2015
69,1447,1266,687,1185,83,89,1705,1518,536,541,269,1017,1866,1188,1885,1524,1221,1757,1883,1,0,2015
191,1515,381,1676,336,777,451,744,18,18,493,578,1270,1399,523,1875,1141,1976,874,874,0,1,2015
145,829,1419,844,1997,1480,76,1101,140,140,1124,790,123,1476,1777,1546,730,1084,762,762,0,1,2015
679,415,1542,571,1325,891,20,1895,1662,1662,1961,1989,1357,1172,593,2003,1966,97,116,116,1,0,2015
373,329,1892,1167,1508,476,1489,496,651,651,1512,1020,138,301,231,788,1350,232,408,408,1,0,2015
328,1066,1666,42,155,1211,948,1719,1351,1351,1345,930,1356,1335,993,1056,1985,1217,49,49,1,0,2015
469,1454,65,559,305,697,1379,409,1052,1366,1254,1766,56,1572,1462,674,332,1646,1661,1658,1,0,2015
558,1799,168,710,594,101,1605,1201,1830,894,1110,502,1096,666,1119,1170,1665,1204,598,1574,1,0,2015
583,833,764,1330,1446,1309,920,54,1844,1844,696,67,1491,743,8,410,1179,109,1880,1880,1,0,2015
875,380,321,1324,276,750,429,1781,600,308,714,1303,38,1792,586,399,1068,310,74,1423,0,1,2015
2010,946,293,1699,447,1978,826,537,1413,1783,1464,643,569,794,1527,1448,524,1675,278,1164,0,1,2015
197,1033,1841,245,942,1327,250,2026,144,144,599,149,1091,397,1776,1424,162,882,1064,882,1,0,2015
35,1389,1092,40,183,96,474,1908,676,1108,1394,1428,932,337,978,243,1689,1644,1109,322,1,0,2015
1709,1319,194,196,834,1784,261,1130,1315,1183,1093,756,951,709,1286,396,923,461,892,223,1,0,2015
1621,177,1645,1477,1244,1456,221,1971,813,813,1002,318,57,816,1991,107,1146,1009,566,566,0,1,2015
1515,744,381,1676,336,451,777,191,555,555,493,578,1270,1399,523,1875,1141,1976,1355,1355,0,1,2015
1588,829,1419,844,1997,1480,76,1101,1755,1755,1124,790,123,1476,477,1546,730,1084,1,1,1,0,2015
9,415,1542,571,1325,891,1895,1481,974,974,1961,1989,1357,1172,593,2003,1966,97,1514,1514,0,1,2015
373,329,1892,1167,1508,476,1489,496,431,431,1512,1020,138,231,788,1350,805,232,1834,1834,1,0,2015
697,1454,65,1379,559,305,409,469,1052,631,1661,1462,56,1572,1766,674,332,1254,1646,1492,0,1,2015
237,1799,168,710,594,1259,1605,1830,213,1337,1110,502,1096,666,1119,609,1665,1204,598,525,1,0,2015
583,833,764,1330,1446,1309,852,54,505,505,315,1565,743,432,1179,1070,859,109,693,693,1,0,2015
875,380,321,1324,276,90,1781,429,600,1471,74,714,38,1871,399,1303,310,567,1068,295,0,1,2015
2010,826,946,293,1699,1978,1917,512,1413,766,1464,643,794,103,1448,1758,1980,278,1717,1950,1,0,2015
197,1033,1841,245,1327,942,250,2026,933,933,599,149,1091,1424,397,1776,162,1874,1064,1874,0,1,2015
35,1389,1092,40,474,96,840,757,1392,1041,1394,1428,932,337,978,1689,1265,1644,1109,1878,0,1,2015
1709,1319,1130,196,834,1784,261,691,1315,629,1093,756,951,709,396,1286,1633,923,892,470,0,1,2015
1621,177,1645,1477,1244,1261,1456,221,1808,1808,1002,1991,57,816,107,1733,1146,1009,255,255,0,1,2015
69,1447,1266,687,1185,83,1705,1518,919,657,541,1866,1017,269,1188,1885,1524,1221,1080,1230,0,1,2015
1515,354,381,958,547,451,317,191,976,976,493,1875,1270,1399,523,685,1141,1663,1059,1059,0,1,2015
1588,829,1419,844,1997,1480,905,1101,100,100,1124,790,123,1476,1777,1546,730,1084,732,732,1,0,2015
679,9,1542,1325,891,20,1078,1481,378,378,1961,593,1357,1172,2003,1966,952,97,242,242,0,1,2015
373,329,1892,1167,1508,476,1408,496,1916,1916,1512,1350,138,301,1165,805,1006,1020,1835,1835,1,0,2015
328,1066,1666,42,155,760,948,1719,1979,1979,1345,930,1356,1335,993,1056,1985,1217,1249,1249,0,1,2015
697,1454,65,1379,559,409,669,469,1052,806,584,1661,56,1572,898,674,48,1254,324,146,1,0,2015
237,1799,168,710,594,1259,1201,1605,1830,684,1110,1119,1096,666,609,1170,1204,502,598,1318,0,1,2015
69,1447,1266,687,1185,1705,1545,433,919,937,541,1866,1017,269,1188,1885,658,1221,1757,1854,0,1,2015
583,438,764,1330,1446,1309,852,54,917,917,493,1875,1270,1399,523,685,1141,1976,603,603,0,1,2015
679,9,1542,1325,20,415,1895,1481,157,157,1512,788,138,301,231,1350,1020,232,1297,1297,1,0,2015
948,1066,1666,42,155,1211,1719,760,1434,1434,1345,930,1356,993,1323,1056,1985,1217,1045,1045,0,1,2015
558,1799,168,710,594,101,1259,1201,1605,392,1110,1119,1096,666,1170,1665,502,1204,598,25,1,0,2015
1515,744,381,958,451,336,1676,547,464,464,2010,826,946,293,1699,1978,537,1413,623,623,0,1,2015
74,1792,1871,38,399,1303,310,714,1068,1935,1464,643,569,794,1527,1448,1758,1980,1675,1015,0,1,2015
1961,593,1357,1172,2003,1966,952,97,909,909,599,1091,149,1218,397,1776,1958,929,1064,929,1,0,2015
35,1389,1092,183,40,96,775,757,676,963,145,829,1419,844,1997,1480,76,1101,1588,573,0,1,2015
1216,1454,65,1379,559,697,409,669,1052,970,1093,756,951,1286,709,923,396,461,892,1642,1,0,2015
1709,1319,194,196,834,1784,261,1130,1315,1773,69,1447,1266,687,1185,83,1705,1545,1518,972,0,1,2015
373,1892,1508,1964,1489,476,635,1234,496,1234,1002,318,57,816,1991,107,1146,1009,442,442,0,1,2015
1394,932,1396,337,243,568,1265,1644,1109,478,541,658,1017,269,1188,1885,1524,407,1080,1451,0,1,2015
583,438,764,1330,1446,833,852,54,572,572,493,1141,1270,1399,523,685,1976,147,186,186,0,1,2015
948,1066,1666,42,155,1211,760,1719,1000,1000,1124,730,790,123,1546,1777,1084,1741,1936,1936,0,1,2015
1254,674,1572,56,1766,1646,1661,48,898,2007,177,1749,1645,1477,1244,1261,637,1456,221,839,1,0,2015
679,9,1542,571,891,1895,415,1481,1118,1118,1512,1020,138,301,350,231,788,232,895,895,1,0,2015
197,1033,1841,245,942,1327,250,2026,1050,1050,1345,930,1356,1335,993,1056,1985,1217,1415,1415,0,1,2015
875,380,321,1324,276,90,1781,429,600,50,1201,1799,168,710,594,101,1259,1830,213,1469,1,0,2015
696,67,1491,743,410,8,109,859,315,1148,598,1119,1096,666,609,1665,502,1204,1674,628,1,0,2015
1515,744,381,958,451,336,1676,547,1740,1740,2010,826,946,293,1699,1978,537,1413,1386,1386,0,1,2015
74,1792,399,38,1001,1303,310,1672,714,426,278,643,569,794,1527,1448,524,1980,1675,440,1,0,2015
1961,2003,1357,1172,1966,952,97,1962,1933,1933,599,1091,149,1218,397,1776,1424,1231,1064,1231,0,1,2015
35,1389,1092,40,183,474,96,1908,1392,421,1588,829,1419,1941,844,1997,905,812,1101,140,1,0,2015
1216,1454,65,559,305,697,409,469,1052,307,1093,1633,756,709,951,396,1069,793,892,501,0,1,2015
1709,1784,194,196,834,1130,261,691,1315,983,1545,1447,1266,687,1185,83,1705,1518,433,2005,1,0,2015
373,329,1892,1167,1508,476,1489,496,1076,1076,1002,1990,57,816,1991,107,1146,1009,2029,2029,0,1,2015
1394,932,1396,337,243,568,1265,1644,1109,540,541,1866,1017,269,1188,1221,1524,659,1080,1562,1,0,2015
583,438,764,1330,1446,1309,920,54,1334,1334,493,1875,1270,1399,523,685,1141,1976,874,874,0,1,2015
1666,948,1066,1211,155,800,1328,1263,1238,1238,1124,790,123,1476,1777,1546,730,1084,960,960,0,1,2015
1254,674,1572,56,1766,1646,332,1661,898,460,177,637,1645,1477,1244,1749,1261,221,1456,720,0,1,2015
679,891,1542,571,1325,1895,415,1481,1662,1662,1512,1020,138,301,231,350,788,232,408,408,0,1,2015
197,1033,1841,245,942,1327,250,2026,815,815,1345,930,1356,1335,993,1985,1056,1556,330,330,0,1,2015
875,259,90,1324,276,429,380,1781,789,1332,558,1799,168,710,594,101,1259,237,1605,894,1,0,2015
315,67,1491,743,410,8,1070,1179,109,95,598,1119,1096,666,542,1665,1204,1800,502,1574,0,1,2015
1515,744,381,958,451,547,1676,317,18,18,1413,826,293,1699,447,512,537,1103,1082,1082,1,0,2015
714,1001,38,399,586,1871,1303,1672,310,1423,278,1464,569,794,1448,1527,1758,1980,1717,1620,1,0,2015
1961,1989,1357,593,1966,952,1968,445,116,116,599,1091,149,1218,1776,397,576,1057,1064,1057,1,0,2015
35,1389,1092,40,183,474,96,1908,1392,1108,1588,829,1419,1941,844,1997,1480,905,1101,1755,0,1,2015
1216,1454,65,1379,559,697,305,626,1052,751,1093,1286,756,709,951,923,396,461,1633,1727,0,1,2015
488,1319,194,196,458,1128,261,1130,1315,1728,1545,1447,1266,687,1185,1518,703,433,919,536,0,1,2015
373,329,1892,1167,1508,476,1408,517,651,651,1002,1171,57,816,107,1733,1009,3,241,241,0,1,2015
1394,932,1396,337,243,568,1265,1644,1109,1805,269,1866,1017,1188,1885,1221,1524,658,1757,1883,0,1,2015
583,438,764,1330,1446,1309,852,54,1844,1844,493,1875,1270,685,523,1141,1213,1663,1355,1355,0,1,2015
948,1066,1666,42,1211,760,1719,1280,1351,1351,1124,790,123,1476,1777,1546,1084,423,762,762,0,1,2015
1254,674,1572,56,1766,48,1661,898,324,1658,177,1621,1645,1477,1244,1169,1971,1261,987,906,0,1,2015
679,9,1542,1325,20,1078,415,1481,974,974,1512,1020,138,301,231,350,130,232,1834,1834,1,0,2015
1770,1033,1841,245,942,2026,252,1894,1439,1439,1345,930,1356,1335,993,1056,1985,1217,49,49,0,1,2015
875,259,90,1324,380,1781,750,1048,600,1409,558,1799,168,710,594,101,237,1830,1605,1337,1,0,2015
315,67,1491,743,410,1070,432,859,109,1765,598,1119,1096,666,1665,1170,1204,502,1674,525,1,0,2015
1515,744,451,958,1676,336,354,191,555,555,587,826,946,293,1699,1978,537,512,1783,1783,0,1,2015
1709,1319,1784,196,834,1130,261,691,1315,1183,1216,1454,65,1379,559,697,305,409,1052,1366,1,0,2015
74,1001,38,399,1871,1303,1672,1681,714,1957,1464,643,569,794,1448,1758,278,1980,1675,1164,0,1,2015
932,1428,1396,337,1689,978,1265,260,1109,1878,35,1389,1092,40,183,474,96,757,1392,1041,0,1,2015
1961,593,1357,1172,1966,952,2003,445,1514,1514,373,476,1892,329,1167,496,1489,1585,1087,1087,1,0,2015
875,259,90,1324,321,276,380,1781,600,308,1588,829,1419,1941,844,1997,1480,905,1101,100,0,1,2015
541,1866,1017,269,1885,658,1524,1221,1080,1230,69,1447,687,1185,1705,83,1545,433,919,657,0,1,2015
197,1033,1841,942,1327,250,2026,1220,144,144,948,1066,1666,42,1211,155,760,800,1979,1979,1,0,2015
599,1091,149,1218,1424,1776,397,882,1064,882,1124,790,123,1476,1777,1546,730,1151,1,1,1,0,2015
1093,1286,756,709,951,923,1331,461,892,169,177,637,1645,1477,1244,1749,1456,1261,221,813,1,0,2015
488,1319,1784,196,458,261,1128,1315,691,629,1216,1454,65,559,697,469,305,409,1052,806,0,1,2015
1254,674,1572,56,1766,1646,332,1661,1492,1492,9,415,1542,1325,571,1992,1895,1481,378,378,1,0,2015
1394,932,1396,337,243,568,1265,1644,1109,322,35,1389,1092,40,183,474,96,1908,1392,802,1,0,2015
1961,593,1357,1172,1966,952,2003,445,242,242,373,1892,329,1167,1489,496,635,1916,1585,1916,1,0,2015
875,259,90,1324,276,429,380,1781,789,1471,145,829,1419,1941,844,1997,1480,76,1101,1237,1,0,2015
541,1866,1017,269,1188,1885,1524,1221,1757,1854,69,1447,1266,687,1185,83,1705,1545,433,937,0,1,2015
197,1033,1841,245,942,1327,250,2026,933,933,948,671,1666,42,1211,936,1263,1328,1434,1434,1,0,2015
315,1491,1070,743,410,109,432,1565,1880,1880,493,1141,1270,1399,523,685,1205,1976,1059,1059,0,1,2015
583,1330,764,1446,1309,833,852,54,505,505,1515,191,381,336,451,1676,777,744,976,976,0,1,2015
599,149,1091,1218,1776,400,1958,1874,53,1874,1124,1476,123,477,1777,1151,730,1741,732,732,1,0,2015
1093,1286,756,709,923,1331,396,461,892,470,637,177,1645,1477,1244,1749,1261,221,1456,1808,1,0,2015
1002,1990,57,816,1991,318,1146,1009,255,255,1512,1020,138,301,350,130,1165,232,1835,1835,0,1,2015
1464,643,569,794,1527,524,1758,278,1675,1950,237,1799,1259,710,594,1830,1605,1667,213,392,1,0,2015
714,1792,399,38,586,1871,1303,310,1672,295,1110,1119,1096,666,609,1665,502,1204,1674,1318,0,1,2015
1345,930,1356,993,1323,1056,1985,1217,1249,1249,587,826,946,293,1699,2010,1978,537,766,766,0,1,2015
1709,1319,1784,196,834,1130,261,691,1315,1773,1216,1454,65,559,697,1379,469,409,1052,970,1,0,2015
1254,674,1572,56,1766,1646,898,1661,2007,2007,679,9,1542,1325,20,415,1895,157,1481,157,0,1,2015
1394,932,1396,337,243,568,1265,1644,1109,478,35,1389,1092,40,183,474,96,757,1392,963,0,1,2015
1961,1989,1357,1172,2003,593,1966,97,909,909,373,476,1892,1167,1508,329,1408,496,1234,1234,0,1,2015
875,429,90,1324,276,321,380,789,600,50,145,829,1419,1941,844,1997,1480,76,1101,573,1,0,2015
541,1866,1017,269,1188,1885,1524,1221,1080,1451,69,1447,1266,687,1185,83,1705,1545,433,972,1,0,2015
197,1033,1841,245,942,1327,250,2026,1050,1050,948,671,1666,42,1211,155,760,1328,1000,1000,1,0,2015
696,67,1491,743,8,1179,109,859,693,693,1047,1141,1270,1399,685,1205,1976,1663,603,603,0,1,2015
583,1330,764,1446,1309,852,833,54,917,917,1515,191,381,336,451,1676,777,744,464,464,1,0,2015
599,1091,149,1218,1776,1424,397,929,53,929,1124,790,123,1476,1777,1546,730,1151,1936,1936,0,1,2015
1093,1286,756,709,951,923,396,461,892,1642,1749,177,1645,1477,1244,1261,637,221,1456,839,0,1,2015
1002,1171,1990,816,1733,406,1146,3,442,442,1512,1350,138,301,1165,231,1006,232,1297,1297,0,1,2015
1464,643,569,794,1448,1527,1758,1980,1675,1015,558,1799,168,710,594,101,1259,1201,1605,1469,0,1,2015
74,1001,399,38,1871,1303,1672,310,714,1935,1110,598,1119,666,1170,1665,502,1204,1674,25,0,1,2015
1345,930,1356,1335,993,1056,1985,1217,1045,1045,587,826,946,293,1699,2010,1978,537,623,623,1,0,2015
1709,1319,1784,196,834,1130,261,691,1315,982,1216,1454,65,559,697,1379,305,626,1052,1499,0,1,2015
69,1447,1266,687,1185,83,1705,1545,433,2005,35,1389,1092,40,183,474,96,1908,1392,421,1,0,2015
1961,486,1357,1989,2003,1968,97,1962,1933,1933,373,1892,476,1508,1489,517,635,1076,496,1076,0,1,2015
875,259,321,276,380,429,750,1781,600,1332,145,829,1419,1941,844,1997,76,1480,812,140,1,0,2015
197,2026,1033,245,942,1327,1220,1894,815,815,948,671,1666,42,1211,155,1263,1328,1238,1238,0,1,2015
696,67,1491,743,8,1070,109,859,1148,1148,493,1141,1270,1399,523,685,1976,147,186,186,0,1,2015
583,1330,764,1446,1309,833,920,54,572,572,1515,191,451,958,547,354,317,110,641,641,1,0,2015
400,149,1091,1218,1776,1958,53,1231,1064,1231,1124,122,790,1476,1546,1084,1741,423,960,960,0,1,2015
1171,1990,57,816,1991,318,84,1009,1430,1430,1512,1020,138,301,231,1165,350,232,1695,1695,0,1,2015
1464,643,569,1527,1448,524,103,1980,1717,440,558,1799,168,710,594,101,1259,1201,1605,894,0,1,2015
567,1001,38,399,586,1871,1303,714,1681,426,1110,598,1119,666,1170,1665,502,542,1204,628,0,1,2015
1345,930,1356,1335,993,1217,1056,1858,1415,1415,587,826,293,1699,447,2010,1103,537,1386,1386,1,0,2015
1254,1462,1572,56,1766,674,1661,898,324,1954,1216,1454,65,559,697,305,469,409,1052,751,0,1,2015
1124,790,123,1476,1777,1546,730,1084,762,762,679,9,1542,1325,1992,415,1895,1118,1481,1118,1,0,2015
1464,643,569,794,1448,1527,524,278,1675,1620,74,1303,1001,38,399,586,1608,310,714,1423,1,0,2015
69,1447,1266,687,1185,83,1705,1545,1518,536,35,1389,1092,183,96,40,775,1908,1392,1108,0,1,2015
599,1091,149,1218,397,1776,576,1057,53,1057,197,1033,1841,245,942,1327,250,2026,1439,1439,1,0,2015
788,1020,138,301,231,1165,350,232,408,408,373,476,1508,1167,1489,329,496,517,651,651,0,1,2015
1394,932,1396,337,243,568,1265,1644,1109,540,145,829,1419,1941,844,1997,76,1480,1101,1755,1,0,2015
587,826,946,293,1699,2010,1978,512,1082,1082,583,1330,764,1446,1309,852,833,54,1334,1334,0,1,2015
1345,930,1356,1335,993,1056,1985,1217,330,330,948,760,1666,42,1211,155,671,1328,1351,1351,1,0,2015
493,1141,1270,1399,523,685,1976,1205,1213,874,875,259,90,1324,276,321,380,1781,600,1409,0,1,2015
